x y z m s sqe
6.27 0.01 0.66 34 22 5879
6.27 0.01 0.65 34 22 5880
6.27 0.01 0.65 34 22 5881
6.27 0.01 0.64 34 22 5882
6.27 0.01 0.64 34 22 5883
6.27 0.01 0.64 34 22 5884
6.27 0.01 0.63 34 22 5885
6.27 0.01 0.62 34 22 5886
6.27 0.01 0.62 34 23 5887
6.27 0.01 0.62 34 23 5888
6.27 0.01 0.61 34 23 5889
6.27 0.01 0.61 34 23 5890
6.27 0.01 0.6 34 23 5891
6.27 0.01 0.6 34 23 5892
6.27 0.01 0.59 34 23 5893
6.27 0.01 0.59 34 23 5894
6.27 0.01 0.58 34 23 5895
6.27 0 0.58 34 23 5896
6.27 0 0.57 34 23 5897
6.27 0.01 0.57 34 23 5898
6.27 0.01 0.56 34 23 5899
6.27 0.01 0.55 34 23 5900
6.27 0.01 0.55 34 23 5901
6.28 0.01 0.54 34 23 5902
6.28 0.01 0.54 34 23 5903
6.28 0.01 0.53 34 23 5904
6.28 0.01 0.53 34 23 5905
6.28 0.01 0.52 34 23 5906
6.28 0.01 0.52 34 23 5907
6.28 0.01 0.51 34 23 5908
6.28 0.01 0.5 34 23 5909
6.28 0.01 0.5 34 23 5910
6.28 0.01 0.49 34 23 5911
6.28 0.01 0.49 34 23 5912
6.28 0.01 0.48 34 23 5913
6.28 0.01 0.48 34 23 5914
6.29 0.01 0.47 34 23 5915
6.29 0.01 0.47 34 23 5916
6.29 0.01 0.46 34 24 5917
6.29 0.01 0.46 34 24 5918
6.29 0.01 0.45 34 24 5919
6.29 0.01 0.45 34 24 5920
6.29 0.01 0.44 34 24 5921
6.29 0.01 0.43 34 24 5922
6.29 0.01 0.43 34 24 5923
6.29 0.01 0.42 34 24 5924
6.29 0.01 0.42 34 24 5925
6.29 0.01 0.41 34 24 5926
6.29 0.01 0.41 34 24 5927
6.29 0.01 0.4 34 24 5928
6.29 0.01 0.4 34 24 5929
6.29 0.01 0.39 34 24 5930
6.28 0.01 0.39 34 24 5931
6.28 0.01 0.38 34 24 5932
6.28 0.01 0.38 34 24 5933
6.28 0.01 0.37 34 24 5934
6.28 0.01 0.37 34 24 5935
6.28 0.01 0.36 34 24 5936
6.28 0.01 0.36 34 24 5937
6.28 0.01 0.35 34 24 5938
6.28 0.01 0.35 34 24 5939
6.28 0.01 0.34 34 24 5940
6.28 0.01 0.34 34 24 5941
6.28 0.01 0.33 34 24 5942
6.29 0 0.33 34 24 5943
6.29 0 0.32 34 24 5944
6.28 0 0.32 34 24 5945
6.28 0.01 0.31 34 24 5946
6.28 0.01 0.31 34 25 5947
6.28 0.01 0.3 34 25 5948
6.28 0.01 0.3 34 25 5949
6.28 0.01 0.29 34 25 5950
6.28 0.01 0.29 34 25 5951
6.28 0.01 0.28 34 25 5952
6.28 0.01 0.27 34 25 5953
6.28 0.01 0.25 34 25 5954
6.28 0.01 0.23 34 25 5955
6.28 0.01 0.21 34 25 5956
6.28 0.01 0.18 34 25 5957
6.28 0.01 0.15 34 25 5958
6.28 0.01 0.12 34 25 5959
6.28 0.01 0.09 34 25 5960
6.28 0.01 0.05 34 25 5961
6.28 0.01 0.02 34 25 5962
6.28 0.01 0.03 34 25 5963
6.28 0.01 0.03 34 25 5964
6.28 0.01 0.03 34 25 5965
6.28 0.02 0.04 34 25 5966
6.28 0.02 0.04 34 25 5967
6.28 0.02 0.05 34 25 5968
6.28 0.02 0.05 34 25 5969
6.28 0.02 0.05 34 25 5970
6.28 0.02 0.06 34 25 5971
6.28 0.02 0.06 34 25 5972
6.28 0.02 0.06 34 25 5973
6.28 0.02 0.06 34 25 5974
6.28 0.02 0.07 34 25 5975
6.28 0.02 0.07 34 25 5976
6.28 0.02 0.07 34 26 5977
6.28 0.02 0.07 34 26 5978
6.28 0.02 0.07 34 26 5979
6.28 0.02 0.07 34 26 5980
6.28 0.02 0.07 34 26 5981
6.28 0.02 0.08 34 26 5982
6.28 0.03 0.08 34 26 5983
6.28 0.03 0.08 34 26 5984
6.28 0.03 0.08 34 26 5985
6.28 0.03 0.08 34 26 5986
6.28 0.03 0.08 34 26 5987
6.28 0.03 0.08 34 26 5988
6.28 0.03 0.08 34 26 5989
6.28 0.03 0.08 34 26 5990
6.28 0.03 0.08 34 26 5991
6.28 0.03 0.08 34 26 5992
6.28 0.03 0.08 34 26 5993
6.28 0.03 0.08 34 26 5994
6.28 0.03 0.08 34 26 5995
6.28 0.03 0.09 34 26 5996
6.28 0.03 0.09 34 26 5997
